,commit,pred,prob,label,fold
0,60412131f3679b720bcaaaf3dea4be666cefea7a,0,0.0,0,1
1,3a4ac357981283fd3a8817f9e6d57e8b181549be,0,0.0,0,1
2,c8e61afdb89c58ea8ffaf04593da41ff0888d30e,0,0.0,0,1
3,c3b1fefbad0c67c8556ba6b4573f135197f87598,0,0.005,0,1
4,d575057852ab2be41abb39b8de69a35cace5c67d,0,0.025,0,1
5,e72654ed5ad90e5dd1ec08b11760e2f27b64d5c7,0,0.01,0,1
6,f5ebb9a649e9dd0773f9bd3457d6ce1895266d59,0,0.02,0,1
7,63f11e9dc1874abdde1bfe1d900b5ebfa4d3a941,0,0.0,0,1
8,0b70b01a9f1d9664bb5eac737175f58f06979b60,0,0.015,0,1
9,c614fbcc79615f93d2c60a153db6e82d7474c425,0,0.03,0,1
10,f5a9effebd7209f3fa5385f18a5e59e8a09122f2,0,0.0,0,1
11,5fb74a6618da0ca8b12a3346038164913a5d27d5,0,0.0,0,1
12,6dfc3e64037f10b84fe203415e79e2435acff558,0,0.005,0,1
13,49a876cb1c2a49583b9184ab58a579ac75525986,0,0.0,0,1
14,d8ec011d770e1e04ef4f87fba673f3748f363278,0,0.02,0,1
15,bfb43d3fe2eafa80f45fc59a5b742d192efa8e3c,0,0.065,0,1
16,7d061e33e59e23dc4b03378f35f50a7d70f033b3,0,0.0,0,1
17,6049e77fdcd021544a60651fc6de4d80e2ef1c2d,0,0.01,0,1
18,f7cbda67518ed7335566ebf942cd170a66746096,0,0.01,0,1
19,e863dcb2e7a654af6b8eb5865d8d1d8eee0a6d28,0,0.0,0,1
20,10122741eac52e218771f30c6dc2c0aca54ff006,0,0.0,0,1
21,22c30471564c730b02f5f7cedec28fcfe5749fc6,0,0.005,0,1
22,4f928504ea91c3c1dd43ce696acadf76624240a1,0,0.005,0,1
23,8dae1f2904b93127f101bd36c1c79e801385a8f7,0,0.005,0,1
24,fc409b5791ef8145a791cf7bd9b35d68a4ad3305,0,0.04,0,1
25,f746c508d197c3662509037e8975a2a58b847689,0,0.0,0,1
26,a618b844c5a261ced37385ab3947de6e215d46f7,0,0.02,0,1
